id|lon|lat|img|type
GUID_CAM_347|-1.666075|38.63378|http://infocar.dgt.es/etraffic/data/camaras/347.jpg|DGT
GUID_CAM_348|-1.6752305|38.60387|http://infocar.dgt.es/etraffic/data/camaras/348.jpg|DGT
GUID_CAM_349|-5.9107833|37.239487|http://infocar.dgt.es/etraffic/data/camaras/349.jpg|DGT
GUID_CAM_351|-1.6890167|38.564083|http://infocar.dgt.es/etraffic/data/camaras/351.jpg|DGT
GUID_CAM_352|-1.6903278|38.538006|http://infocar.dgt.es/etraffic/data/camaras/352.jpg|DGT
GUID_CAM_359|-1.6464889|38.499622|http://infocar.dgt.es/etraffic/data/camaras/359.jpg|DGT
GUID_CAM_360|-1.5742|38.415405|http://infocar.dgt.es/etraffic/data/camaras/360.jpg|DGT
GUID_CAM_361|-1.5300862|38.37013|http://infocar.dgt.es/etraffic/data/camaras/361.jpg|DGT
GUID_CAM_362|-2.1766138|39.21627|http://infocar.dgt.es/etraffic/data/camaras/362.jpg|DGT
GUID_CAM_363|-2.1415834|39.19801|http://infocar.dgt.es/etraffic/data/camaras/363.jpg|DGT
GUID_CAM_364|-2.0378416|39.136745|http://infocar.dgt.es/etraffic/data/camaras/364.jpg|DGT
GUID_CAM_366|-2.0005305|39.11876|http://infocar.dgt.es/etraffic/data/camaras/366.jpg|DGT
GUID_CAM_367|-1.98545|39.10737|http://infocar.dgt.es/etraffic/data/camaras/367.jpg|DGT
GUID_CAM_368|-1.8967222|39.030643|http://infocar.dgt.es/etraffic/data/camaras/368.jpg|DGT
GUID_CAM_369|-1.8577583|39.014908|http://infocar.dgt.es/etraffic/data/camaras/369.jpg|DGT
