date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
06/07/17 00:00;ITVVF0114;Eurdep;air;46.18;12.27;0.0;Italy;0;0;0;Cimolais;0.0;0.0
06/07/17 00:00;ITVVF0115;Eurdep;air;46.01;12.33;0.0;Italy;0;0;0;Fontanafredda;0.0;0.0
06/07/17 00:00;ITVVF0116;Eurdep;air;46.1;12.43;0.0;Italy;0;0;0;Maniago;0.0;0.0
06/07/17 00:00;ITVVF0132;Eurdep;air;45.96;13.95;0.0;Italy;0;0;0;Camino al Tagliamento;0.0;0.0
06/07/17 00:00;ITVVF0133;Eurdep;air;46.34;13.07;0.0;Italy;0;0;0;Cavazzo Carnico;0.0;0.0
06/07/17 00:00;ITVVF0134;Eurdep;air;45.84;13.33;0.0;Italy;0;0;0;Cervignano del Friuli;0.0;0.0
02/07/17 00:00;ITVVF0135;Eurdep;air;46.1;13.44;0.0;Italy;0;0;0;Cividale del Friuli;0.0;0.0
06/07/17 00:00;ITVVF0136;Eurdep;air;46.57;12.74;0.0;Italy;0;0;0;Forni Avoltri;0.0;0.0
06/07/17 00:00;ITVVF0137;Eurdep;air;46.41;12.58;0.0;Italy;0;0;0;Forni di Sopra;0.0;0.0
06/07/17 00:00;ITVVF0138;Eurdep;air;46.29;13.13;0.0;Italy;0;0;0;Gemona;0.0;0.0
06/07/17 00:00;ITVVF0139;Eurdep;air;45.9;13.27;0.0;Italy;0;0;0;Gonars-Fauglis;0.0;0.0
06/07/17 00:00;ITVVF0140;Eurdep;air;45.77;13.25;0.0;Italy;0;0;0;Latisana;0.0;0.0
06/07/17 00:00;ITVVF0141;Eurdep;air;45.68;13.11;0.0;Italy;0;0;0;Lignano Sabbiadoro;0.0;0.0
06/07/17 00:00;ITVVF0143;Eurdep;air;45.97;13.36;0.0;Italy;0;0;0;Manzano;0.0;0.0
06/07/17 00:00;ITVVF0144;Eurdep;air;46.47;12.87;0.0;Italy;0;0;0;Ovaro;0.0;0.0
06/07/17 00:00;ITVVF0145;Eurdep;air;46.12;13.18;0.0;Italy;0;0;0;Pagnacco;0.0;0.0
06/07/17 00:00;ITVVF0146;Eurdep;air;46.54;13.01;0.0;Italy;0;0;0;Paluzza;0.0;0.0
06/07/17 00:00;ITVVF0147;Eurdep;air;45.84;13.1;0.0;Italy;0;0;0;Pocenia;0.0;0.0
06/07/17 00:00;ITVVF0149;Eurdep;air;46.18;13.48;0.0;Italy;0;0;0;Pulfero;0.0;0.0
06/07/17 00:00;ITVVF0150;Eurdep;air;46.15;13.24;0.0;Italy;0;0;0;Reana del Roiale;0.0;0.0
06/07/17 00:00;ITVVF0153;Eurdep;air;46.14;13.02;0.0;Italy;0;0;0;Rive d'Arcano;0.0;0.0
28/06/17 00:00;ITVVF0154;Eurdep;air;45.76;13.23;0.0;Italy;0;0;0;San Giorgio di Nogaro;0.0;0.0
06/07/17 00:00;ITVVF0155;Eurdep;air;46.04;13.0;0.0;Italy;0;0;0;Sedegliano;0.0;0.0
06/07/17 00:00;ITVVF0156;Eurdep;air;45.93;13.11;0.0;Italy;0;0;0;Talmassons;0.0;0.0
06/07/17 00:00;ITVVF0158;Eurdep;air;46.41;13.02;0.0;Italy;0;0;0;Tolmezzo;0.0;0.0
06/07/17 00:00;ITVVF0159;Eurdep;air;46.04;13.21;0.0;Italy;0;0;0;Udine1;0.0;0.0
06/07/17 00:00;ITVVF0142;Eurdep;air;46.27;13.27;0.0;Italy;0;0;0;Lusevera;0.0;0.0
