id,lat,lon,alt,name,muni,prov
ESIBA0700000307710A,39.8502777778,4.25666666667,60.0,,,
ESCAT0800000008221B,2.00944444444,41.5561111111,270.0,,,
ESPVA0300000003579C,38.6083333333,-0.272777777778,417.0,,,
ESCLM0200000002400A,38.5052777778,-1.70527777778,540.0,,,
ESAND1100000011100B,36.4702777778,-6.20277777778,46.0,,,
ESMAD2800000028691A,40.4466666667,-4.005,650.0,,,
ESPVA0300000003788A,38.8188888889,-0.276111111111,460.0,,,
ESPVA4600000046410A,39.2136111111,-0.313055555556,0.0,,,
ESGAL1500000015145A,43.1880555556,-8.54055555556,469.0,,,
ESCLM1300000013240A,38.9369444444,-3.24138888889,745.0,,,
ESMAD2800000028522B,40.3605555556,-3.52916666667,651.0,,,
ESCAT0800000008206G,41.5555555556,2.08527777778,220.0,,,
ESPVA1200000012200B,39.9633333333,-0.264166666667,199.0,,,
ESPVA0300000003725D,38.7008333333,0.0883333333333,226.0,,,
ESCAT0800000008301F,41.5302777778,2.44861111111,14.0,,,
ESMAD2800000028696A,40.3644444444,-4.325,570.0,,,
ESCAT1700000017257A,42.0402777778,3.12722222222,30.0,,,
ESPVA0300000003181B,37.98,-0.688888888889,10.0,,,
ESCAT0800000008811A,41.2861111111,1.70833333333,420.0,,,
ESPVA4600000046839A,38.925,-0.483888888889,180.0,,,
ESPVA4600000046701B,38.9747222222,-0.180277777778,24.0,,,
ESCAT0800000008398A,41.6411111111,2.71694444444,48.0,,,
ESAND2900000029400C,36.7541666667,-5.17,725.0,,,
ESCYL4000000040213A,41.4047222222,-4.43083333333,775.0,,,
ESCAT2500000025430A,41.5458333333,0.823611111111,255.0,,,
ESCAT0800000008903D,41.3691666667,2.12416666667,43.0,,,
ESCAT0800000008503A,41.9738888889,2.23805555556,525.0,,,
ESPVA4600000046630C,38.7969444444,-0.883055555556,596.0,,,
ESCAT0800000008397A,41.6222222222,2.67055555556,40.0,,,
ESCAT0800000008530B,41.6916666667,2.28138888889,250.0,,,
ESPVA0300000003780E,38.8405555556,-0.118055555556,80.0,,,
ESICA3800000138300C,28.3875,-16.5277777778,380.0,,,
ESPVA0300000003780G,38.8511111111,-0.0469444444444,50.0,,,
ESCAT2500000025595A,42.4963888889,1.27388888889,1384.0,,,
ESPVA0300000003111A,38.4752777778,-0.445,185.0,,,
ESCAT0800000008650B,41.8266666667,1.89972222222,336.0,,,
ESAND2900000029649A,36.5075,-4.72722222222,174.0,,,
ESPVA4600000046880D,38.7616666667,-0.6175,614.0,,,
ESPVA4600000046870B,38.8172222222,-0.607222222222,370.0,,,
ESAND0400000004006A,36.8472222222,-2.44111111111,34.0,,,
ESCLM1300000013380A,38.7463888889,-3.84194444444,654.0,,,
ESCLM0200000002640B,38.8730555556,-1.10138888889,700.0,,,
ESCAT0800000008226C,41.5752777778,2.02444444444,260.0,,,
ESGAL3600000036350A,42.1141666667,-8.77972222222,15.0,,,
ESAST3300000033402A,43.5527777778,-5.91777777778,50.0,,,
ESPVA0300000003183A,37.9852777778,-0.658888888889,20.0,,,
ESPVA0300000003725C,38.7191666667,0.101666666667,165.0,,,
ESCAT0800000008360F,2.58333333333,41.5905555556,25.0,,,
ESCAT4300000043550A,40.6216666667,0.400277777778,175.0,,,
ESCAT1700000017846B,42.1038888889,2.77972222222,140.0,,,
ESMAD2800000028904A,40.3163888889,-3.73166666667,646.0,,,
ESPVA0300000003792C,38.7480555556,-0.0644444444444,259.0,,,
ESPVA0300000003150A,38.1386111111,-0.771111111111,4.0,,,
ESPVA0300000003724B,38.6894444444,0.118055555556,20.0,,,
ESIBA0700000107007A,39.5544444444,2.69138888889,11.0,,,
ESEUS4800000048330B,43.2094444444,-2.77694444444,80.0,,,
ESPVA0300000003830E,38.7847222222,-0.43,390.0,,,
ESPVA0300000003779A,38.8488888889,0.0155555555556,20.0,,,
ESIBA0700000107141F,39.6169444444,2.77416666667,180.0,,,
ESMAD2800000028450B,40.6941666667,-4.02305555556,1062.0,,,
ESCAT0800000008020A,41.4236111111,2.20333333333,30.0,,,
ESPVA1200000012600A,39.8258333333,-0.232222222222,140.0,,,
ESMAD2800000028500A,40.3136111111,-3.47888888889,545.0,,,
ESCAT2500000025600A,41.7919444444,0.812777777778,235.0,,,
ESCAT0800000008304A,41.5530555556,2.44777777778,105.0,,,
ESPVA1200000012590B,39.7286111111,-0.188611111111,12.0,,,
ESIBA0700000107670B,39.4161111111,3.24722222222,36.0,,,
ESPVA4600000046191A,39.5658333333,-0.623055555556,174.0,,,
ESAND4100000041860B,37.5336111111,-6.15055555556,125.0,,,
ESIBA0700000107190A,39.6694444444,2.57916666667,198.0,,,
ESPVA4600000046841A,38.8758333333,-0.383055555556,320.0,,,
ESIBA0700000107340B,39.7044444444,2.79,217.0,,,
ESIBA0700000107350A,39.6886111111,2.84194444444,138.0,,,
ESCAT0800000008470D,41.6886111111,2.50527777778,155.0,,,
ESCLM0200000002600A,39.2666666667,-2.60805555556,728.0,,,
ESPVA4600000046400A,39.16,-0.24,8.0,,,
ESMAD2800000028035A,40.4786111111,-3.7175,665.0,,,
ESMUR3000000030510G,38.6088888889,-1.13833333333,602.0,,,
ESIBA0700000107590B,39.7038888889,3.45472222222,12.0,,,
ESPVA0300000003502A,38.5427777778,-0.148611111111,160.0,,,
ESAST3300000033940B,43.2875,-5.63388888889,245.0,,,
ESCAT0800000008349A,41.5091666667,2.40166666667,9.0,,,
ESMUR3000000030140A,38.0633333333,-1.05194444444,41.0,,,
ESCYL4700000047140B,41.5786111111,-4.71277777778,702.0,,,
ESCAT0800000008915A,41.4611111111,2.24361111111,70.0,,,
ESCYL4700000047014A,41.6075,-4.75388888889,690.0,,,
ESCAT0800000008226A,41.5725,2.02138888889,322.0,,,
ESPVA4600000046117A,39.5822222222,-0.493888888889,150.0,,,
ESCLM0200000002500A,38.5883333333,-1.725,652.0,,,
ESGAL1500000015200A,42.81,-8.94972222222,20.0,,,
ESARA5000000050409B,41.3655555556,-1.3,630.0,,,
ESAND1400000014500A,37.3455555556,-4.74694444444,280.0,,,
ESAND2900000029400D,36.7305555556,-5.15361111111,739.0,,,
ESCAT4300000043003B,41.1161111111,1.265,40.0,,,
ESCLM1300000013001A,38.9830555556,-3.92555555556,635.0,,,
ESCYL0900000009196A,42.3161111111,-3.75222222222,882.0,,,
ESCAT1700000017257B,42.0388888889,3.12583333333,27.0,,,
ESMUR3000000030430D,38.0922222222,-1.79472222222,544.0,,,
ESPVA4600000046850B,38.9116666667,-0.546944444444,256.0,,,
ESAND1100000011160A,36.1808333333,-5.92388888889,14.0,,,
ESPVA0300000003660B,38.3852777778,-0.77,241.0,,,
ESCYL3700000037300A,40.9016666667,-5.20027777778,903.0,,,
ESPVA1200000012539A,39.8977777778,-0.115,25.0,,,
ESMAD2800000028049A,40.5433333333,-3.69111111111,720.0,,,
ESCLM1900000019210B,40.8116666667,-3.15972222222,717.0,,,
ESMAD2800000028240B,40.6,-3.9,1007.0,,,
ESCAT1700000017001B,41.9872222222,2.825,75.0,,,
ESCYL3400000034830A,42.8525,-4.37916666667,950.0,,,
ESCLM0200000002200A,39.2722222222,-1.46027777778,773.0,,,
